date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-03-05,70.76506841930569,69.59523795072056,71.91679093055323,15766844963
2025-03-06,77.64861090890889,76.47576390878419,78.78509656266239,15766844963
2025-03-07,84.9466516922129,83.89951178259423,86.03318350577467,15766844963
2025-03-08,92.55833157053158,91.45945855566205,93.72725968165705,15766844963
2025-03-09,100.36557039840768,99.15972930281927,101.58429672659246,15766844963
2025-03-10,108.23486426424563,107.13882153242405,109.30642699119166,15766844963
2025-03-11,116.01959763889681,114.85177459223362,117.14380045237641,15766844963
2025-03-12,123.56283223520232,122.49921005795451,124.7524100080284,15766844963
2025-03-13,130.70051956719144,129.5881500228072,131.79148666160896,15766844963
2025-03-14,137.26507041175134,136.16514621001699,138.49396283050007,15766844963
2025-03-15,143.08920197964082,141.99646108774985,144.24001926882028,15766844963
2025-03-16,148.00997298766367,146.9397560097916,149.14125117846345,15766844963
2025-03-17,151.87290833939826,150.72984973886798,152.97152097961222,15766844963
2025-03-18,154.53610906574673,153.44659786231637,155.64398948917855,15766844963
2025-03-19,155.8742397909755,154.77612581104293,157.08067245419036,15766844963
2025-03-20,155.7822854388955,154.66704629589773,156.87783523282351,15766844963
2025-03-21,154.17897127517017,153.0376711755487,155.2725811833355,15766844963
2025-03-22,151.00974570675308,149.93161118847829,152.15575012717412,15766844963
2025-03-23,146.2492334621304,145.1440780917273,147.3832992807431,15766844963
2025-03-24,139.90307770537996,138.85542234486124,140.96004237587675,15766844963
2025-03-25,132.0091030658052,130.84962930957138,133.1468275403303,15766844963
2025-03-26,122.6377471891401,121.44898936999837,123.74429643228744,15766844963
2025-03-27,111.89172586549388,110.7915247963481,112.97928954233794,15766844963
2025-03-28,99.90491563581226,98.81366209093311,100.93133739821239,15766844963
2025-03-29,86.840457544663,85.69048862550062,87.92772387629503,15766844963
2025-03-30,72.88810588038626,71.7686140565896,73.98247862008697,15766844963
2025-03-31,58.26086579355571,57.17036302772308,59.457052686487046,15766844963
2025-01-14,2.2010666809636312,1.613965243957078,2.8060634828566284,45132580164
2025-01-15,2.39872572894102,1.7451748870530013,3.0057165723735584,45132580164
2025-01-16,2.596384776918409,1.9747105466366777,3.22143124470088,45132580164
2025-01-17,2.7940438248958017,2.2145616400054187,3.38437730438617,45132580164
2025-01-18,2.9917028728731943,2.405662539172309,3.6164038899554813,45132580164
2025-01-19,3.1893619208505832,2.580634627431803,3.816909321606457,45132580164
2025-01-20,3.387020968827972,2.7871722425718364,4.0334216990700495,45132580164
2025-01-21,3.584680016805361,3.0044717538992347,4.147807634773464,45132580164
2025-01-22,3.78233906478275,3.21848174130344,4.418466623879091,45132580164
2025-01-23,3.9799981127601427,3.3637715927600986,4.59449882886957,45132580164
2025-01-24,4.177657160737532,3.5671297716009915,4.7546515099715165,45132580164
2025-01-25,4.375316208714921,3.755163675584781,4.961952982988038,45132580164
2025-01-26,4.57297525669231,3.959095282697332,5.208565453808538,45132580164
2025-01-27,4.770634304669699,4.142684046938797,5.385160670305025,45132580164
2025-01-28,4.968293352647088,4.338776161902273,5.590856243704879,45132580164
2025-01-29,5.165952400624477,4.532857377107305,5.803680443660199,45132580164
2025-01-30,5.363611448601873,4.801220021899244,5.951253410846249,45132580164
2025-01-31,5.561270496579262,4.958870431612366,6.206581099714461,45132580164
2025-02-01,5.758929544556651,5.154739612932502,6.339868633440634,45132580164
2025-02-02,5.95658859253404,5.301076093934168,6.53973390720745,45132580164
2025-02-03,6.154247640511429,5.5748284139759345,6.7978872461325786,45132580164
2025-02-04,6.351906688488818,5.7451796175648004,6.955042506286665,45132580164
2025-02-05,6.54956573646621,5.982992037763491,7.117088170666728,45132580164
2025-02-06,6.747224784443599,6.130914321311078,7.3290183020510105,45132580164
2025-02-07,6.944883832420988,6.336053354080132,7.544669300697538,45132580164
2025-02-08,7.142542880398377,6.497364147828359,7.68359780082861,45132580164
2025-02-09,7.34020192837577,6.729992528820501,7.956435067225352,45132580164
2025-02-10,7.5378609763531585,6.9401190029673465,8.142761348860173,45132580164
2025-02-25,1.936474222804124,0.30188939241987073,3.5996983028219507,45132656942
2025-02-26,1.8864969295776683,0.23804060442885436,3.614694695893875,45132656942
2025-02-27,1.8365196363512153,0.2617601626315911,3.580796619792628,45132656942
2025-02-28,1.7865423431247596,0.16368074935116972,3.5431270859508435,45132656942
2025-03-01,1.7365650498983038,0.03217134519816542,3.434622314783181,45132656942
2025-03-02,1.686587756671849,-0.01175176410723696,3.3398941544017524,45132656942
2025-03-03,1.636610463445395,0.002421758085031105,3.395685948843366,45132656942
2025-03-04,1.5866331702189393,-0.11702586152062179,3.2809542063127433,45132656942
2025-03-05,1.5366558769924836,-0.17988627382915243,3.1329126652047954,45132656942
2025-03-06,1.4866785837660288,-0.1444399407926663,3.208717847856418,45132656942
2025-03-07,1.4367012905395748,-0.4007131674422465,3.071273852322325,45132656942
2025-03-08,1.3867239973131191,-0.2497142174046491,3.0612094532594316,45132656942
2025-03-09,1.3367467040866634,-0.40450801809470904,3.0394508807926623,45132656942
2025-03-10,1.2867694108602095,-0.36179698364612056,2.8761548685409104,45132656942
2025-03-11,1.2367921176337537,-0.4962263497079043,2.9036843629452336,45132656942
2025-03-12,1.186814824407298,-0.436181893937771,2.911442263355522,45132656942
2025-03-13,1.1368375311808423,-0.4186478759520463,2.9317405443711797,45132656942
2025-03-14,1.0868602379543892,-0.6074677943547375,2.7496457128853082,45132656942
2025-03-15,1.0368829447279335,-0.7225027092661152,2.643623664483118,45132656942
2025-03-16,0.9869056515014778,-0.7158918250489272,2.6303284579459247,45132656942
2025-03-17,0.9369283582750247,-0.8016383396784854,2.648565462110581,45132656942
2025-03-18,0.886951065048569,-0.8708156128695876,2.6357356695327394,45132656942
2025-03-19,0.8369737718221133,-0.9253973666924308,2.4849430835837776,45132656942
2025-03-20,0.7869964785956576,-0.8595931144819802,2.394415923679678,45132656942
